Title,Address,Price,Beds,Phone
"Rowen at The Pinehills
9 Village Green S, Plymouth, MA 02360","9 Village Green S, Plymouth, MA 02360",No Price,No Bed Info,No Phone
"Aura Colliers Hill
1300 Colliers Parkway, Erie, CO 80516","1300 Colliers Parkway, Erie, CO 80516",No Price,No Bed Info,No Phone
"Aspen at Melford Town Center
17530 Lake Melford Ave, Bowie, MD 20715","17530 Lake Melford Ave, Bowie, MD 20715",No Price,No Bed Info,No Phone
"Fiore Townhomes
168 Forsano Blvd, Nokomis, FL 34275","168 Forsano Blvd, Nokomis, FL 34275",No Price,No Bed Info,No Phone
"Cambridge Park Apartments
30 Cambridge Park Dr, Cambridge, MA 02140","30 Cambridge Park Dr, Cambridge, MA 02140",No Price,No Bed Info,No Phone
"The Allure Mineola
140 Old Country Rd, Mineola, NY 11501","140 Old Country Rd, Mineola, NY 11501",No Price,No Bed Info,No Phone
"Amaya
50 Salt St, Revere, MA 02151","50 Salt St, Revere, MA 02151",No Price,No Bed Info,No Phone
"Atlee Square
200 Middletown Blvd, Langhorne, PA 19047","200 Middletown Blvd, Langhorne, PA 19047",No Price,No Bed Info,No Phone
"Vantage Collection
1-33 Park View Ave, Jersey City, NJ 07302","1-33 Park View Ave, Jersey City, NJ 07302",No Price,No Bed Info,No Phone
"Cantabria
4915 1st Ave E, Bradenton, FL 34208","4915 1st Ave E, Bradenton, FL 34208",No Price,No Bed Info,No Phone
"The Apollo
600 H St NE, Washington, DC 20002","600 H St NE, Washington, DC 20002",No Price,No Bed Info,No Phone
"Aura Fifty4
5580 Farrington Rd, Chapel Hill, NC 27517","5580 Farrington Rd, Chapel Hill, NC 27517",No Price,No Bed Info,No Phone
"NOVEL Beach Park by Crescent Communities
5450 Bay Center Dr, Tampa, FL 33609","5450 Bay Center Dr, Tampa, FL 33609",No Price,No Bed Info,No Phone
"New Village at Patchogue
1 Village Grn, Patchogue, NY 11772","1 Village Grn, Patchogue, NY 11772",No Price,No Bed Info,No Phone
"The Enclave at Potomac Club
15200 Leicestershire St, Woodbridge, VA 22191","15200 Leicestershire St, Woodbridge, VA 22191",No Price,No Bed Info,No Phone
"Aperture
11410 Reston Station Blvd, Reston, VA 20190","11410 Reston Station Blvd, Reston, VA 20190",No Price,No Bed Info,No Phone
"Tortoise One
740-840 N Dixie Hwy, West Palm Beach, FL 33401","740-840 N Dixie Hwy, West Palm Beach, FL 33401",No Price,No Bed Info,No Phone
"Martinique at Lakewood Ranch
3462 Caravelle St, Sarasota, FL 34240","3462 Caravelle St, Sarasota, FL 34240",No Price,No Bed Info,No Phone
"Launch
1777 Clement Ave, Alameda, CA 94501","1777 Clement Ave, Alameda, CA 94501",No Price,No Bed Info,No Phone
"42 Broad
42 Broad St W, Mount Vernon, NY 10552","42 Broad St W, Mount Vernon, NY 10552",No Price,No Bed Info,No Phone
"Parkside Providence Town Center
1001 Arborview Blvd, Collegeville, PA 19426","1001 Arborview Blvd, Collegeville, PA 19426",No Price,No Bed Info,No Phone
"Lakeside Apartments
6221 Summer Pond Dr, Centreville, VA 20121","6221 Summer Pond Dr, Centreville, VA 20121",No Price,No Bed Info,No Phone
"Margarite
1280 Union St NE, Washington, DC 20002","1280 Union St NE, Washington, DC 20002",No Price,No Bed Info,No Phone
"Faraday Park
11201 Reston Station Blvd, Reston, VA 20190","11201 Reston Station Blvd, Reston, VA 20190",No Price,No Bed Info,No Phone
"Skymark
12000 Inspiration St, Reston, VA 20190","12000 Inspiration St, Reston, VA 20190",No Price,No Bed Info,No Phone
"Julius
777 Summer St, Stamford, CT 06901","777 Summer St, Stamford, CT 06901",No Price,No Bed Info,No Phone
"The Haven at Atwater Village
1000 Terrain St, Malvern, PA 19355","1000 Terrain St, Malvern, PA 19355",No Price,No Bed Info,No Phone
"Avida
1000 Avida Village Cir, Orlando, FL 32825","1000 Avida Village Cir, Orlando, FL 32825",No Price,No Bed Info,No Phone
"Glasshouse Pittsburgh
160 E Station Square Dr, Pittsburgh, PA 15219","160 E Station Square Dr, Pittsburgh, PA 15219",No Price,No Bed Info,No Phone
"The Alder
136 W Falls Station Blvd, Falls Church, VA 22046","136 W Falls Station Blvd, Falls Church, VA 22046",No Price,No Bed Info,No Phone
"Compass at The Grove
1001 Compass Way, Newark, DE 19711","1001 Compass Way, Newark, DE 19711",No Price,No Bed Info,No Phone
"Element One
111 Morgan St, Stamford, CT 06905","111 Morgan St, Stamford, CT 06905",No Price,No Bed Info,No Phone
"The Rae
10401 Motor City Dr, Bethesda, MD 20817","10401 Motor City Dr, Bethesda, MD 20817",No Price,No Bed Info,No Phone
"Center & Stone
1190 Hancock St, Quincy, MA 02169","1190 Hancock St, Quincy, MA 02169",No Price,No Bed Info,No Phone
"The Residences at Sandy Farms
7900 Erin Michele Pky, Severn, MD 21144","7900 Erin Michele Pky, Severn, MD 21144",No Price,No Bed Info,No Phone
"Monroe Street Market
625 Monroe St NE, Washington, DC 20017","625 Monroe St NE, Washington, DC 20017",No Price,No Bed Info,No Phone
"Anya
345 Banyan Blvd, West Palm Beach, FL 33401","345 Banyan Blvd, West Palm Beach, FL 33401",No Price,No Bed Info,No Phone
"Beckert's Park
1350 E ST SE, Washington, DC 20003","1350 E ST SE, Washington, DC 20003",No Price,No Bed Info,No Phone
"One Theater Square
2 Center St, Newark, NJ 07102","2 Center St, Newark, NJ 07102",No Price,No Bed Info,No Phone
"Aura Arts District
505 N Lipan St, Denver, CO 80204","505 N Lipan St, Denver, CO 80204",No Price,No Bed Info,No Phone
"The Astrid
5159 Pooks Hill Rd, Bethesda, MD 20814","5159 Pooks Hill Rd, Bethesda, MD 20814",No Price,No Bed Info,No Phone
"Broad & Washington
111 E Broad St, Falls Church, VA 22046","111 E Broad St, Falls Church, VA 22046",No Price,No Bed Info,No Phone
"Savio
1874 Heron Club Dr, Delray Beach, FL 33445","1874 Heron Club Dr, Delray Beach, FL 33445",No Price,No Bed Info,No Phone
"OZMA
44 M St NE, Washington, DC 20002","44 M St NE, Washington, DC 20002",No Price,No Bed Info,No Phone
"Hartwood
401 Willow Ave, Sunnyvale, CA 94086","401 Willow Ave, Sunnyvale, CA 94086",No Price,No Bed Info,No Phone
"Idyl
60 Kilmarnock St, Boston, MA 02215","60 Kilmarnock St, Boston, MA 02215",No Price,No Bed Info,No Phone
"The Declan
5 Port Imperial Blvd, Weehawken, NJ 07086","5 Port Imperial Blvd, Weehawken, NJ 07086",No Price,No Bed Info,No Phone
"BLYS
3000 NE 6th Ave, Oakland Park, FL 33334","3000 NE 6th Ave, Oakland Park, FL 33334",No Price,No Bed Info,No Phone
"Elle
1111 20th St NW, Washington, DC 20036","1111 20th St NW, Washington, DC 20036",No Price,No Bed Info,No Phone
"101 Cross Street
101 W Cross St, Baltimore, MD 21230","101 W Cross St, Baltimore, MD 21230",No Price,No Bed Info,No Phone
"Heming
1800 Chain Bridge Rd, Mclean, VA 22102","1800 Chain Bridge Rd, Mclean, VA 22102",No Price,No Bed Info,No Phone
"Modern on M
465 M St SW, Washington, DC 20024","465 M St SW, Washington, DC 20024",No Price,No Bed Info,No Phone
"Margaux
4050 Garden City Dr, Hyattsville, MD 20785","4050 Garden City Dr, Hyattsville, MD 20785",No Price,No Bed Info,No Phone
"City Market at O
800 P St NW, Washington, DC 20001","800 P St NW, Washington, DC 20001",No Price,No Bed Info,No Phone
"The Brick of Hackensack
150 Main St, Hackensack, NJ 07601","150 Main St, Hackensack, NJ 07601",No Price,No Bed Info,No Phone
"Cora
1011 E Cumberland Ave, Tampa, FL 33602","1011 E Cumberland Ave, Tampa, FL 33602",No Price,No Bed Info,No Phone
"Central
8455 Fenton St, Silver Spring, MD 20910","8455 Fenton St, Silver Spring, MD 20910",No Price,No Bed Info,No Phone
"77H
77 H St NW, Washington, DC 20001","77 H St NW, Washington, DC 20001",No Price,No Bed Info,No Phone
"The Asher
620 N Fayette St, Alexandria, VA 22314","620 N Fayette St, Alexandria, VA 22314",No Price,No Bed Info,No Phone
"Vista Laurel Highlands
8141 McCauley Way, Lorton, VA 22079","8141 McCauley Way, Lorton, VA 22079",No Price,No Bed Info,No Phone
"RESA
22 M St NE, Washington, DC 20002","22 M St NE, Washington, DC 20002",No Price,No Bed Info,No Phone
"Prism
1028 Market St, San Francisco, CA 94102","1028 Market St, San Francisco, CA 94102",No Price,No Bed Info,No Phone
"Park + Ford
4401 Ford Ave, Alexandria, VA 22302","4401 Ford Ave, Alexandria, VA 22302",No Price,No Bed Info,No Phone
"Clippership Apartments on the Wharf
63 Lewis St, Boston, MA 02128","63 Lewis St, Boston, MA 02128",No Price,No Bed Info,No Phone
"Sora at Spring Quarter
1000 Spring St, Atlanta, GA 30309","1000 Spring St, Atlanta, GA 30309",No Price,No Bed Info,No Phone
"Elora at Buckhead
3372 Peachtree Rd NE, Atlanta, GA 30326","3372 Peachtree Rd NE, Atlanta, GA 30326",No Price,No Bed Info,No Phone
"Runway
12760 W Millennium Dr, Playa Vista, CA 90094","12760 W Millennium Dr, Playa Vista, CA 90094",No Price,No Bed Info,No Phone
"The Place at Fifth + Broadway
600 Broadway, Nashville, TN 37203","600 Broadway, Nashville, TN 37203",No Price,No Bed Info,No Phone
"Falls Green
501 Roosevelt Blvd, Falls Church, VA 22044","501 Roosevelt Blvd, Falls Church, VA 22044",No Price,No Bed Info,No Phone
"Concord Crystal City
2600 Crystal Dr, Arlington, VA 22202","2600 Crystal Dr, Arlington, VA 22202",No Price,No Bed Info,No Phone
"The Kingsley
500 Madison St, Alexandria, VA 22314","500 Madison St, Alexandria, VA 22314",No Price,No Bed Info,No Phone
"The Witmer Pentagon City
710 12th St S, Arlington, VA 22202","710 12th St S, Arlington, VA 22202",No Price,No Bed Info,No Phone
"Strathmore Court
5440 Marinelli Rd, Rockville, MD 20852","5440 Marinelli Rd, Rockville, MD 20852",No Price,No Bed Info,No Phone
"Edge Lofts
1405 Adams St, Hoboken, NJ 07030","1405 Adams St, Hoboken, NJ 07030",No Price,No Bed Info,No Phone
"Ovation at Park Crest
8231 Crestwood Heights Dr, McLean, VA 22102","8231 Crestwood Heights Dr, McLean, VA 22102",No Price,No Bed Info,No Phone
"Dalian on the Park
500 N 21st St, Philadelphia, PA 19130","500 N 21st St, Philadelphia, PA 19130",No Price,No Bed Info,No Phone
"Third & Valley
153 Valley St, South Orange, NJ 07079","153 Valley St, South Orange, NJ 07079",No Price,No Bed Info,No Phone
"Carraway
105 Corporate Park Dr, West Harrison, NY 10604","105 Corporate Park Dr, West Harrison, NY 10604",No Price,No Bed Info,No Phone
"672 Flats
672 N Glebe Rd, Arlington, VA 22203","672 N Glebe Rd, Arlington, VA 22203",No Price,No Bed Info,No Phone
"7001 Arlington at Bethesda
7001 Arlington Rd, Bethesda, MD 20814","7001 Arlington Rd, Bethesda, MD 20814",No Price,No Bed Info,No Phone
"The Milton
1446 S Grant St, Arlington, VA 22202","1446 S Grant St, Arlington, VA 22202",No Price,No Bed Info,No Phone
"Press House
331 N St NE, Washington, DC 20002","331 N St NE, Washington, DC 20002",No Price,No Bed Info,No Phone
"CityHouse Ashburn Station
21901 Garganey Ter, Ashburn, VA 20147","21901 Garganey Ter, Ashburn, VA 20147",No Price,No Bed Info,No Phone
"One Cathedral Square
1701 Race St, Philadelphia, PA 19103","1701 Race St, Philadelphia, PA 19103",No Price,No Bed Info,No Phone
"West Broad
301 W Broad St, Falls Church, VA 22046","301 W Broad St, Falls Church, VA 22046",No Price,No Bed Info,No Phone
"Corsair
1050 State St, New Haven, CT 06511","1050 State St, New Haven, CT 06511",No Price,No Bed Info,No Phone
"WaterView Echelon City Center
100 Main St N, Saint Petersburg, FL 33716","100 Main St N, Saint Petersburg, FL 33716",No Price,No Bed Info,No Phone
"Ashlar Park
100 Whitwell St, Quincy, MA 02169","100 Whitwell St, Quincy, MA 02169",No Price,No Bed Info,No Phone
"Fuse
165 Cambridgepark Dr, Cambridge, MA 02140","165 Cambridgepark Dr, Cambridge, MA 02140",No Price,No Bed Info,No Phone
"Array at West Alex
3445 Berkeley St, Alexandria, VA 22302","3445 Berkeley St, Alexandria, VA 22302",No Price,No Bed Info,No Phone
"The Harvey
50 Hood Park Dr, Boston, MA 02129","50 Hood Park Dr, Boston, MA 02129",No Price,No Bed Info,No Phone
"The Reed
234 W Polk St, Chicago, IL 60607","234 W Polk St, Chicago, IL 60607",No Price,No Bed Info,No Phone
"Env Chicago
161 W Kinzie St, Chicago, IL 60654","161 W Kinzie St, Chicago, IL 60654",No Price,No Bed Info,No Phone
"Anthem House
900 E Fort Ave, Baltimore, MD 21230","900 E Fort Ave, Baltimore, MD 21230",No Price,No Bed Info,No Phone
"5333 Connecticut
5333 Connecticut Ave NW, Washington, DC 20015","5333 Connecticut Ave NW, Washington, DC 20015",No Price,No Bed Info,No Phone
"Alexan Florence
400 Wythe St, Alexandria, VA 22314","400 Wythe St, Alexandria, VA 22314",No Price,No Bed Info,No Phone
"Artisan Series
1100 Jefferson St, Hoboken, NJ 07030","1100 Jefferson St, Hoboken, NJ 07030",No Price,No Bed Info,No Phone
"Westerly
740 N Aberdeen St, Chicago, IL 60642","740 N Aberdeen St, Chicago, IL 60642",No Price,No Bed Info,No Phone
"Bay House Emeryville
5684 Bay St, Emeryville, CA 94608","5684 Bay St, Emeryville, CA 94608",No Price,No Bed Info,No Phone
"The Frasier
615 Swann Ave, Alexandria, VA 22301","615 Swann Ave, Alexandria, VA 22301",No Price,No Bed Info,No Phone
"The Palatine Apartments
1301 N Troy St, Arlington, VA 22201","1301 N Troy St, Arlington, VA 22201",No Price,No Bed Info,No Phone
"The Julian at Fair Lakes
12751 Fair Lakes Cir, Fairfax, VA 22033","12751 Fair Lakes Cir, Fairfax, VA 22033",No Price,No Bed Info,No Phone
"The Cooper
720 S Wells St, Chicago, IL 60607","720 S Wells St, Chicago, IL 60607",No Price,No Bed Info,No Phone
"The Gramercy
2 Canfield Ave, White Plains, NY 10601","2 Canfield Ave, White Plains, NY 10601",No Price,No Bed Info,No Phone
"Juliana Apartments
600 Jackson St, Hoboken, NJ 07030","600 Jackson St, Hoboken, NJ 07030",No Price,No Bed Info,No Phone
"The Morgan at Provost Square
160 Morgan St, Jersey City, NJ 07302","160 Morgan St, Jersey City, NJ 07302",No Price,No Bed Info,No Phone
"Halstead Parsippany
1715 US Highway 46, Parsippany, NJ 07054","1715 US Highway 46, Parsippany, NJ 07054",No Price,No Bed Info,No Phone
"Summerhill
320 Henley Dr, Exton, PA 19341","320 Henley Dr, Exton, PA 19341",No Price,No Bed Info,No Phone
"Roosevelt Collection Lofts
1135 S Delano Ct, Chicago, IL 60605","1135 S Delano Ct, Chicago, IL 60605",No Price,No Bed Info,No Phone
"Dylan and Reese
2455 Mandeville Ave, Alexandria, VA 22314","2455 Mandeville Ave, Alexandria, VA 22314",No Price,No Bed Info,No Phone
"Chevy Chase Lake
3820 Chaplin Pl, Chevy Chase, MD 20815","3820 Chaplin Pl, Chevy Chase, MD 20815",No Price,No Bed Info,No Phone
"Marisol
2531 Beachcomber Inlet Loop, Lakewood Ranch, FL 34211","2531 Beachcomber Inlet Loop, Lakewood Ranch, FL 34211",No Price,No Bed Info,No Phone
"Pearson Square
410 S Maple Ave, Falls Church, VA 22046","410 S Maple Ave, Falls Church, VA 22046",No Price,No Bed Info,No Phone
"The Skylyne at Temescal
3883 Turquoise Way, Oakland, CA 94609","3883 Turquoise Way, Oakland, CA 94609",No Price,No Bed Info,No Phone
"Strata Wynwood
21 NE 22nd St, Miami, FL 33137","21 NE 22nd St, Miami, FL 33137",No Price,No Bed Info,No Phone
"The Laurent
55 Wheeler St, Cambridge, MA 02138","55 Wheeler St, Cambridge, MA 02138",No Price,No Bed Info,No Phone
"Ember at Berwyn
400 W Swedesford Rd, Berwyn, PA 19312","400 W Swedesford Rd, Berwyn, PA 19312",No Price,No Bed Info,No Phone
"Stone Point Apartments
116 Stone Point Dr, Annapolis, MD 21401","116 Stone Point Dr, Annapolis, MD 21401",No Price,No Bed Info,No Phone
"Flats 130 at Constitution Square
130 M St NE, Washington, DC 20002","130 M St NE, Washington, DC 20002",No Price,No Bed Info,No Phone
"The Magnolia
10301 Grosvenor Pl, North Bethesda, MD 20852","10301 Grosvenor Pl, North Bethesda, MD 20852",No Price,No Bed Info,No Phone
"7SEVENTY7
777 N Van Buren St, Milwaukee, WI 53202","777 N Van Buren St, Milwaukee, WI 53202",No Price,No Bed Info,No Phone
"Tesora
16520 Windsor Cay Blvd, Clermont, FL 34714","16520 Windsor Cay Blvd, Clermont, FL 34714",No Price,No Bed Info,No Phone
"OneEleven
111 W Wacker Dr, Chicago, IL 60601","111 W Wacker Dr, Chicago, IL 60601",No Price,No Bed Info,No Phone
"19Nineteen
1919 Clarendon Blvd, Arlington, VA 22201","1919 Clarendon Blvd, Arlington, VA 22201",No Price,No Bed Info,No Phone
"The Channel
950 Maine Ave SW, Washington, DC 20024","950 Maine Ave SW, Washington, DC 20024",No Price,No Bed Info,No Phone
"Stamford Corners
1455 Washington Blvd, Stamford, CT 06902","1455 Washington Blvd, Stamford, CT 06902",No Price,No Bed Info,No Phone
"Core
8621 Georgia Ave, Silver Spring, MD 20910","8621 Georgia Ave, Silver Spring, MD 20910",No Price,No Bed Info,No Phone
"The Berkleigh
6221 Greenleigh Ave, Baltimore, MD 21220","6221 Greenleigh Ave, Baltimore, MD 21220",No Price,No Bed Info,No Phone
"ONE501
1501 Harry Thomas Way NE, Washington, DC 20002","1501 Harry Thomas Way NE, Washington, DC 20002",No Price,No Bed Info,No Phone
"Hub50House
50 Causeway St, Boston, MA 02114","50 Causeway St, Boston, MA 02114",No Price,No Bed Info,No Phone
"Rye House
2450 Rye St, Baltimore, MD 21230","2450 Rye St, Baltimore, MD 21230",No Price,No Bed Info,No Phone
"The Sinclair
1201 N La Salle Dr, Chicago, IL 60610","1201 N La Salle Dr, Chicago, IL 60610",No Price,No Bed Info,No Phone
"The Kendrick
275 2nd Ave, Needham, MA 02494","275 2nd Ave, Needham, MA 02494",No Price,No Bed Info,No Phone
"Aura 509
509 N Mangum St, Durham, NC 27701","509 N Mangum St, Durham, NC 27701",No Price,No Bed Info,No Phone
"LEVA on Market
1545 NW Market St, Seattle, WA 98107","1545 NW Market St, Seattle, WA 98107",No Price,No Bed Info,No Phone
"ParkLine Palm Beaches
591 Evernia St, West Palm Beach, FL 33401","591 Evernia St, West Palm Beach, FL 33401",No Price,No Bed Info,No Phone
"The Kelvin
1250 Half St SE, Washington, DC 20003","1250 Half St SE, Washington, DC 20003",No Price,No Bed Info,No Phone
"Revolution at Assembly Row
290 Revolution Dr, Somerville, MA 02145","290 Revolution Dr, Somerville, MA 02145",No Price,No Bed Info,No Phone
"Porter
1105 Pleasant St St, Oak Park, IL 60302","1105 Pleasant St St, Oak Park, IL 60302",No Price,No Bed Info,No Phone
