Title,Address,Price,Beds,Phone
"Monterey Grove
6100 Monterey Hwy, San Jose, CA 95138","6100 Monterey Hwy, San Jose, CA 95138",No Price,No Bed Info,No Phone
"Charlesbank Apartment Homes
120 Pleasant St, Watertown, MA 02472","120 Pleasant St, Watertown, MA 02472",No Price,No Bed Info,No Phone
"The Beach Club Residences
2900 Thomas Ave S, Minneapolis, MN 55416","2900 Thomas Ave S, Minneapolis, MN 55416",No Price,No Bed Info,No Phone
"Parc Mosaic Apartment Homes
1590 Eisenhower Dr, Boulder, CO 80303","1590 Eisenhower Dr, Boulder, CO 80303",No Price,No Bed Info,No Phone
"The Watermarc at Biscayne Bay
2150 N Bayshore Dr, Miami, FL 33137","2150 N Bayshore Dr, Miami, FL 33137",No Price,No Bed Info,No Phone
"Prism
50 Rogers St, Cambridge, MA 02142","50 Rogers St, Cambridge, MA 02142",No Price,No Bed Info,No Phone
"The Sterling
1815 John F Kennedy Blvd, Philadelphia, PA 19103","1815 John F Kennedy Blvd, Philadelphia, PA 19103",No Price,No Bed Info,No Phone
"One Canal Apartments
1 Canal St, Boston, MA 02114","1 Canal St, Boston, MA 02114",No Price,No Bed Info,No Phone
"Southstar Lofts
521 S Broad St, Philadelphia, PA 19147","521 S Broad St, Philadelphia, PA 19147",No Price,No Bed Info,No Phone
"Hidden Cove Apartments
910 Del Dios Hwy, Escondido, CA 92029","910 Del Dios Hwy, Escondido, CA 92029",No Price,No Bed Info,No Phone
"Huntington Gateway
5982 Richmond Hwy, Alexandria, VA 22303","5982 Richmond Hwy, Alexandria, VA 22303",No Price,No Bed Info,No Phone
"The Left Bank Apartments
3131 Walnut St, Philadelphia, PA 19104","3131 Walnut St, Philadelphia, PA 19104",No Price,No Bed Info,No Phone
"Villas at Park La Brea
5555 W 6th St, Los Angeles, CA 90036","5555 W 6th St, Los Angeles, CA 90036",No Price,No Bed Info,No Phone
"Bay Parc Apartment Homes
1756 N Bayshore Dr, Miami, FL 33132","1756 N Bayshore Dr, Miami, FL 33132",No Price,No Bed Info,No Phone
"Malibu Canyon
5758 Las Virgenes Rd, Calabasas, CA 91302","5758 Las Virgenes Rd, Calabasas, CA 91302",No Price,No Bed Info,No Phone
"Yorktown Apartment Homes
2233 S Highland Ave, Lombard, IL 60148","2233 S Highland Ave, Lombard, IL 60148",No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
