Title,Address,Price,Beds,Phone
"Southgate
2735 E 8th St, Odessa, TX 79761","2735 E 8th St, Odessa, TX 79761",No Price,No Bed Info,No Phone
"Brookview
3843 Penbrook St, Odessa, TX 79762","3843 Penbrook St, Odessa, TX 79762",No Price,No Bed Info,No Phone
"Northgate Terrace
550 24th St, Oakland, CA 94612","550 24th St, Oakland, CA 94612",No Price,No Bed Info,No Phone
"Plantation Towers
501 Plantation St, Worcester, MA 01605","501 Plantation St, Worcester, MA 01605",No Price,No Bed Info,No Phone
"Lion Creek Crossings
6951 Lion Way, Oakland, CA 94621","6951 Lion Way, Oakland, CA 94621",No Price,No Bed Info,No Phone
"Meridian
4400 N Holiday Hill Rd, Midland, TX 79707","4400 N Holiday Hill Rd, Midland, TX 79707",No Price,No Bed Info,No Phone
"Lathrop
2000 W Diversey Ave, Chicago, IL 60647","2000 W Diversey Ave, Chicago, IL 60647",No Price,No Bed Info,No Phone
"Shawnee Village
1300-1412 W Boulevard St, Marion, IL 62959","1300-1412 W Boulevard St, Marion, IL 62959",No Price,No Bed Info,No Phone
"Augustana Homes Glenbrook
352 Glenbrook Rd, Stamford, CT 06906","352 Glenbrook Rd, Stamford, CT 06906",No Price,No Bed Info,No Phone
"Shoreline Plaza
15 E Grant St, Minneapolis, MN 55403","15 E Grant St, Minneapolis, MN 55403",No Price,No Bed Info,No Phone
"Village at Willow Glen
465 Willow Glen Way, San Jose, CA 95125","465 Willow Glen Way, San Jose, CA 95125",No Price,No Bed Info,No Phone
"Skyview Downtown
10 Chestnut St, Springfield, MA 01103","10 Chestnut St, Springfield, MA 01103",No Price,No Bed Info,No Phone
"Southwest Village
323-338 Willie James Jones Ave, San Diego, CA 92102","323-338 Willie James Jones Ave, San Diego, CA 92102",No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
"450 W 17th St, New York, NY 10011",No Address,No Price,No Bed Info,No Phone
"500 W 30th St, New York, NY 10001",No Address,No Price,No Bed Info,No Phone
"180 W 20th St, New York, NY 10011",No Address,No Price,No Bed Info,No Phone
"255 W 94th St, New York, NY 10025",No Address,No Price,No Bed Info,No Phone
"100 Arlington St, Boston, MA 02116",No Address,No Price,No Bed Info,No Phone
"1 Union Sq S, New York, NY 10003",No Address,No Price,No Bed Info,No Phone
"135 Clarendon St, Boston, MA 02116",No Address,No Price,No Bed Info,No Phone
"1214 5th Ave, New York, NY 10029",No Address,No Price,No Bed Info,No Phone
"450 W 42nd St, New York, NY 10036",No Address,No Price,No Bed Info,No Phone
"215 E 96th St, New York, NY 10128",No Address,No Price,No Bed Info,No Phone
"390 Harrison Ave, Boston, MA 02118",No Address,No Price,No Bed Info,No Phone
"28 K St SE, Washington, DC 20003",No Address,No Price,No Bed Info,No Phone
"105 Duane St, New York, NY 10007",No Address,No Price,No Bed Info,No Phone
"89 Murray St, New York, NY 10007",No Address,No Price,No Bed Info,No Phone
"400 Chambers St, New York, NY 10282",No Address,No Price,No Bed Info,No Phone
"405 Main St, New York, NY 10044",No Address,No Price,No Bed Info,No Phone
"535 W 23rd St, New York, NY 10011",No Address,No Price,No Bed Info,No Phone
"455 10th Ave, New York, NY 10018",No Address,No Price,No Bed Info,No Phone
"480 Main St, New York, NY 10044",No Address,No Price,No Bed Info,No Phone
"10 K St SE, Washington, DC 20002",No Address,No Price,No Bed Info,No Phone
