Title,Address,Price,Beds,Phone
"The Drake
1512 Spruce St, Philadelphia, PA 19102","1512 Spruce St, Philadelphia, PA 19102",No Price,No Bed Info,No Phone
"Turtle Cove
888-888 Cotton Bay Dr E, West Palm Beach, FL 33406","888-888 Cotton Bay Dr E, West Palm Beach, FL 33406",No Price,No Bed Info,No Phone
"Vantage Pointe
1281 9th Ave, San Diego, CA 92101","1281 9th Ave, San Diego, CA 92101",No Price,No Bed Info,No Phone
"Miramar Lakes
10720 N Preserve Way, Miramar, FL 33025","10720 N Preserve Way, Miramar, FL 33025",No Price,No Bed Info,No Phone
"The Villas at Shadow Creek
2020 Business Center Dr, Pearland, TX 77584","2020 Business Center Dr, Pearland, TX 77584",No Price,No Bed Info,No Phone
"Terra Vida
150 S Roosevelt Rd, Mesa, AZ 85202","150 S Roosevelt Rd, Mesa, AZ 85202",No Price,No Bed Info,No Phone
"The Grand
5801 Nicholson Ln, North Bethesda, MD 20852","5801 Nicholson Ln, North Bethesda, MD 20852",No Price,No Bed Info,No Phone
"Eagle Ridge
5275 Hahns Peak Dr, Loveland, CO 80538","5275 Hahns Peak Dr, Loveland, CO 80538",No Price,No Bed Info,No Phone
"Brookwood Club
1385 Brookwood Forest Blvd, Jacksonville, FL 32225","1385 Brookwood Forest Blvd, Jacksonville, FL 32225",No Price,No Bed Info,No Phone
"Canyon Chase
400 W 123rd Ave, Westminster, CO 80234","400 W 123rd Ave, Westminster, CO 80234",No Price,No Bed Info,No Phone
"Osprey Links at Hunter's Creek
13931 Osprey Links Rd, Orlando, FL 32837","13931 Osprey Links Rd, Orlando, FL 32837",No Price,No Bed Info,No Phone
"The Reserve at Ashley Lake
5217 Cedar Lake Dr, Boynton Beach, FL 33437","5217 Cedar Lake Dr, Boynton Beach, FL 33437",No Price,No Bed Info,No Phone
