Title,Address,Price,Beds,Phone
"Solana Beeler Park
9345 E 56th Ave, Denver, CO 80239","9345 E 56th Ave, Denver, CO 80239",No Price,No Bed Info,No Phone
"Third Square
285 3rd St, Cambridge, MA 02142","285 3rd St, Cambridge, MA 02142",No Price,No Bed Info,No Phone
"Axis at Shady Grove
Corporate Blvd, Rockville, MD 20850","Corporate Blvd, Rockville, MD 20850",No Price,No Bed Info,No Phone
"The Den
6950 E Chenango Ave, Denver, CO 80237","6950 E Chenango Ave, Denver, CO 80237",No Price,No Bed Info,No Phone
"Ayla Stonebriar
3030 Ohio Dr, Frisco, TX 75035","3030 Ohio Dr, Frisco, TX 75035",No Price,No Bed Info,No Phone
"The Towers at Longfellow
5 Longfellow Pl, Boston, MA 02114","5 Longfellow Pl, Boston, MA 02114",No Price,No Bed Info,No Phone
"Artistry Emeryville
6401 Shellmound St, Emeryville, CA 94608","6401 Shellmound St, Emeryville, CA 94608",No Price,No Bed Info,No Phone
"Indie Deep Ellum
2900 Canton St, Dallas, TX 75226","2900 Canton St, Dallas, TX 75226",No Price,No Bed Info,No Phone
"SoMa Square
One Saint Francis Pl, San Francisco, CA 94107","One Saint Francis Pl, San Francisco, CA 94107",No Price,No Bed Info,No Phone
"315 on A
315 A St, Boston, MA 02210","315 A St, Boston, MA 02210",No Price,No Bed Info,No Phone
"Emerson Place
1 Emerson Pl, Boston, MA 02114","1 Emerson Pl, Boston, MA 02114",No Price,No Bed Info,No Phone
"Trailwinds Grapevine
4501 State Hwy 360, Grapevine, TX 76051","4501 State Hwy 360, Grapevine, TX 76051",No Price,No Bed Info,No Phone
"Milehouse
6750 E Chenango Ave, Denver, CO 80237","6750 E Chenango Ave, Denver, CO 80237",No Price,No Bed Info,No Phone
"Aero
2000 Ardent Way, Alameda, CA 94501","2000 Ardent Way, Alameda, CA 94501",No Price,No Bed Info,No Phone
"Remy
5775 Blairview St, Frisco, TX 75034","5775 Blairview St, Frisco, TX 75034",No Price,No Bed Info,No Phone
"855 Brannan
855 Brannan St, San Francisco, CA 94103","855 Brannan St, San Francisco, CA 94103",No Price,No Bed Info,No Phone
"Lyle
17727 Addison Rd, Dallas, TX 75287","17727 Addison Rd, Dallas, TX 75287",No Price,No Bed Info,No Phone
"Juniper Sandy Springs
6558 Roswell Rd NE, Sandy Springs, GA 30328","6558 Roswell Rd NE, Sandy Springs, GA 30328",No Price,No Bed Info,No Phone
"The Reserve at Burlington
20 Corporate Center Dr, Burlington, MA 01803","20 Corporate Center Dr, Burlington, MA 01803",No Price,No Bed Info,No Phone
"Kia Ora Park
9300 Coit Rd, Plano, TX 75025","9300 Coit Rd, Plano, TX 75025",No Price,No Bed Info,No Phone
"Osprey
980 Howell Mill Rd, Atlanta, GA 30318","980 Howell Mill Rd, Atlanta, GA 30318",No Price,No Bed Info,No Phone
"Union at Carrollton Square
1111 S Main St, Carrollton, TX 75006","1111 S Main St, Carrollton, TX 75006",No Price,No Bed Info,No Phone
"Reverb
2131 9th St NW, Washington, DC 20001","2131 9th St NW, Washington, DC 20001",No Price,No Bed Info,No Phone
"Montierra
9904 Kika Ct, San Diego, CA 92129","9904 Kika Ct, San Diego, CA 92129",No Price,No Bed Info,No Phone
"Skyview
21022 Los Alisos Blvd, Rancho Santa Margarita, CA 92688","21022 Los Alisos Blvd, Rancho Santa Margarita, CA 92688",No Price,No Bed Info,No Phone
"The Dalton
1225 First St, Alexandria, VA 22314","1225 First St, Alexandria, VA 22314",No Price,No Bed Info,No Phone
"Odin
5398 Russell Ave NW, Seattle, WA 98107","5398 Russell Ave NW, Seattle, WA 98107",No Price,No Bed Info,No Phone
"The Reserve at Town Center
14420 N Creek Dr, Mill Creek, WA 98012","14420 N Creek Dr, Mill Creek, WA 98012",No Price,No Bed Info,No Phone
"Milo
4109 E 10th Ave, Denver, CO 80206","4109 E 10th Ave, Denver, CO 80206",No Price,No Bed Info,No Phone
"Carmel Terrace
11540 Windcrest Ln, San Diego, CA 92128","11540 Windcrest Ln, San Diego, CA 92128",No Price,No Bed Info,No Phone
"1111 Belle Pre
1111 N Belle Pre Way, Alexandria, VA 22314","1111 N Belle Pre Way, Alexandria, VA 22314",No Price,No Bed Info,No Phone
"Archstone Fremont Center
39410 Civic Center Dr, Fremont, CA 94538","39410 Civic Center Dr, Fremont, CA 94538",No Price,No Bed Info,No Phone
"Virginia Square
901 N Nelson St, Arlington, VA 22203","901 N Nelson St, Arlington, VA 22203",No Price,No Bed Info,No Phone
"Carlyle Mill
2201 Mill Rd, Alexandria, VA 22314","2201 Mill Rd, Alexandria, VA 22314",No Price,No Bed Info,No Phone
"South City Station
101 McLellan Dr, South San Francisco, CA 94080","101 McLellan Dr, South San Francisco, CA 94080",No Price,No Bed Info,No Phone
"Lane
10720 5th Ave NE, Seattle, WA 98125","10720 5th Ave NE, Seattle, WA 98125",No Price,No Bed Info,No Phone
"St. Johns West
601 W Saint Johns Ave, Austin, TX 78752","601 W Saint Johns Ave, Austin, TX 78752",No Price,No Bed Info,No Phone
"Church Corner
10 Magazine St, Cambridge, MA 02139","10 Magazine St, Cambridge, MA 02139",No Price,No Bed Info,No Phone
"Fairchase
4411 Dixie Hill Rd, Fairfax, VA 22030","4411 Dixie Hill Rd, Fairfax, VA 22030",No Price,No Bed Info,No Phone
"Liberty Tower
818 N Quincy St, Arlington, VA 22203","818 N Quincy St, Arlington, VA 22203",No Price,No Bed Info,No Phone
"Flora
5406 Middle Fiskville Rd, Austin, TX 78751","5406 Middle Fiskville Rd, Austin, TX 78751",No Price,No Bed Info,No Phone
"The Flats at Dupont Circle
2000 N St St NW, Washington, DC 20036","2000 N St St NW, Washington, DC 20036",No Price,No Bed Info,No Phone
"425 Mass
425 Massachusetts Ave NW, Washington, DC 20001","425 Massachusetts Ave NW, Washington, DC 20001",No Price,No Bed Info,No Phone
"Lorien Ivy
3131 Homestead Rd, Santa Clara, CA 95051","3131 Homestead Rd, Santa Clara, CA 95051",No Price,No Bed Info,No Phone
"Mark on 8th
285 8th Ave N, Seattle, WA 98109","285 8th Ave N, Seattle, WA 98109",No Price,No Bed Info,No Phone
"Huxley
1355 El Camino Real, Redwood City, CA 94063","1355 El Camino Real, Redwood City, CA 94063",No Price,No Bed Info,No Phone
"Zephyr on the Park
8020 161st Ave NE, Redmond, WA 98052","8020 161st Ave NE, Redmond, WA 98052",No Price,No Bed Info,No Phone
"Olympus
2801 Western Ave, Seattle, WA 98121","2801 Western Ave, Seattle, WA 98121",No Price,No Bed Info,No Phone
"Water Park Towers
1501-1505 Crystal Dr, Arlington, VA 22202","1501-1505 Crystal Dr, Arlington, VA 22202",No Price,No Bed Info,No Phone
"red160
16015 Cleveland St, Redmond, WA 98052","16015 Cleveland St, Redmond, WA 98052",No Price,No Bed Info,No Phone
"Deerwood
15640 Bernardo Center Dr, San Diego, CA 92127","15640 Bernardo Center Dr, San Diego, CA 92127",No Price,No Bed Info,No Phone
"Walden Park
205 Walden St, Cambridge, MA 02140","205 Walden St, Cambridge, MA 02140",No Price,No Bed Info,No Phone
"Eviva on Cherokee
1250 Cherokee St, Denver, CO 80204","1250 Cherokee St, Denver, CO 80204",No Price,No Bed Info,No Phone
"Helix
655 Washington St, Weymouth, MA 02188","655 Washington St, Weymouth, MA 02188",No Price,No Bed Info,No Phone
"The Baxter
1605 Church St, Decatur, GA 30033","1605 Church St, Decatur, GA 30033",No Price,No Bed Info,No Phone
"Vista Del Lago
21622 Marguerite Pky, Mission Viejo, CA 92692","21622 Marguerite Pky, Mission Viejo, CA 92692",No Price,No Bed Info,No Phone
"Ridgewood Village
12435 Heatherton Ct, San Diego, CA 92128","12435 Heatherton Ct, San Diego, CA 92128",No Price,No Bed Info,No Phone
"Quarry Hills
333 Ricciuti Dr, Quincy, MA 02169","333 Ricciuti Dr, Quincy, MA 02169",No Price,No Bed Info,No Phone
"Cascade
221 Minor Ave N, Seattle, WA 98109","221 Minor Ave N, Seattle, WA 98109",No Price,No Bed Info,No Phone
"Sonterra at Foothill Ranch
26322 Towne Centre Dr, Foothill Ranch, CA 92610","26322 Towne Centre Dr, Foothill Ranch, CA 92610",No Price,No Bed Info,No Phone
"Longview Place
70-80 Hope Ave, Waltham, MA 02453","70-80 Hope Ave, Waltham, MA 02453",No Price,No Bed Info,No Phone
"The Veridian
1133 East-West Hwy, Silver Spring, MD 20910","1133 East-West Hwy, Silver Spring, MD 20910",No Price,No Bed Info,No Phone
"The Reserve at Fairfax Corner
11727 Fairfax Woods Way, Fairfax, VA 22030","11727 Fairfax Woods Way, Fairfax, VA 22030",No Price,No Bed Info,No Phone
"Estancia at Santa Clara
1650 Hope Dr, Santa Clara, CA 95054","1650 Hope Dr, Santa Clara, CA 95054",No Price,No Bed Info,No Phone
"Westerly
411 W Commerce St, Dallas, TX 75208","411 W Commerce St, Dallas, TX 75208",No Price,No Bed Info,No Phone
"70 Greene
70 Greene St, Jersey City, NJ 07302","70 Greene St, Jersey City, NJ 07302",No Price,No Bed Info,No Phone
"Sheffield Court
701 N Wayne St, Arlington, VA 22201","701 N Wayne St, Arlington, VA 22201",No Price,No Bed Info,No Phone
"Lantern Cove
244 Rock Harbor Ln, Foster City, CA 94404","244 Rock Harbor Ln, Foster City, CA 94404",No Price,No Bed Info,No Phone
"Vista 99
99 Vista Montana, San Jose, CA 95134","99 Vista Montana, San Jose, CA 95134",No Price,No Bed Info,No Phone
"Park Place at San Mateo
1101-1101 Park Pl, San Mateo, CA 94403","1101-1101 Park Pl, San Mateo, CA 94403",No Price,No Bed Info,No Phone
"Briarwood
180 Pasito Ter, Sunnyvale, CA 94086","180 Pasito Ter, Sunnyvale, CA 94086",No Price,No Bed Info,No Phone
"Next on Sixth
620 S Virgil Ave, Los Angeles, CA 90005","620 S Virgil Ave, Los Angeles, CA 90005",No Price,No Bed Info,No Phone
"660 Washington
660 Washington St, Boston, MA 02111","660 Washington St, Boston, MA 02111",No Price,No Bed Info,No Phone
"Promenade at Town Center
24905 Magic Mountain Pky, Valencia, CA 91355","24905 Magic Mountain Pky, Valencia, CA 91355",No Price,No Bed Info,No Phone
"Creekside
1600 E 3rd Ave, San Mateo, CA 94401","1600 E 3rd Ave, San Mateo, CA 94401",No Price,No Bed Info,No Phone
"The West End Apartments
4 Emerson Pl, Boston, MA 02114","4 Emerson Pl, Boston, MA 02114",No Price,No Bed Info,No Phone
"Reserve at Potomac Yard
3700 Jefferson Davis Hwy, Alexandria, VA 22305","3700 Jefferson Davis Hwy, Alexandria, VA 22305",No Price,No Bed Info,No Phone
"Park West
9400 La Tijera Blvd, Los Angeles, CA 90045","9400 La Tijera Blvd, Los Angeles, CA 90045",No Price,No Bed Info,No Phone
"Helios
1600 2nd Ave, Seattle, WA 98101","1600 2nd Ave, Seattle, WA 98101",No Price,No Bed Info,No Phone
"The Lex
5560 Lexington Ave, San Jose, CA 95123","5560 Lexington Ave, San Jose, CA 95123",No Price,No Bed Info,No Phone
"Canyon Creek
1000 Canyon Village Cir, San Ramon, CA 94583","1000 Canyon Village Cir, San Ramon, CA 94583",No Price,No Bed Info,No Phone
"Radiant Fairfax Ridge
3887 Fairfax Ridge Rd, Fairfax, VA 22030","3887 Fairfax Ridge Rd, Fairfax, VA 22030",No Price,No Bed Info,No Phone
"Pacific Place
5211 Pacific Concourse Dr, Los Angeles, CA 90045","5211 Pacific Concourse Dr, Los Angeles, CA 90045",No Price,No Bed Info,No Phone
"Northpark
1080 Carolan Ave, Burlingame, CA 94010","1080 Carolan Ave, Burlingame, CA 94010",No Price,No Bed Info,No Phone
"The Reserve at Empire Lakes
11210 4th St, Rancho Cucamonga, CA 91730","11210 4th St, Rancho Cucamonga, CA 91730",No Price,No Bed Info,No Phone
"West 5th
85 W 5th Ave, San Mateo, CA 94402","85 W 5th Ave, San Mateo, CA 94402",No Price,No Bed Info,No Phone
"City Gate at Cupertino
5608 Stevens Creek Blvd, Cupertino, CA 95014","5608 Stevens Creek Blvd, Cupertino, CA 95014",No Price,No Bed Info,No Phone
"Pegasus
612 S Flower St, Los Angeles, CA 90017","612 S Flower St, Los Angeles, CA 90017",No Price,No Bed Info,No Phone
"Toscana
35 Via Lucca, Irvine, CA 92612","35 Via Lucca, Irvine, CA 92612",No Price,No Bed Info,No Phone
"The Hesby
5031 Fair Ave, North Hollywood, CA 91601","5031 Fair Ave, North Hollywood, CA 91601",No Price,No Bed Info,No Phone
"Marina 41
4157 Via Marina Via, Marina del Rey, CA 90292","4157 Via Marina Via, Marina del Rey, CA 90292",No Price,No Bed Info,No Phone
"Mill Creek
440 Dixon Landing Rd, Milpitas, CA 95035","440 Dixon Landing Rd, Milpitas, CA 95035",No Price,No Bed Info,No Phone
"Parkside
1501 Decoto Rd, Union City, CA 94587","1501 Decoto Rd, Union City, CA 94587",No Price,No Bed Info,No Phone
"455 Eye Street
455 I St NW, Washington, DC 20001","455 I St NW, Washington, DC 20001",No Price,No Bed Info,No Phone
"Circa Fitzsimons
11700 E 26th Ave, Denver, CO 80010","11700 E 26th Ave, Denver, CO 80010",No Price,No Bed Info,No Phone
"Gateway at Malden Center
14 Summer St, Malden, MA 02148","14 Summer St, Malden, MA 02148",No Price,No Bed Info,No Phone
"Radius Uptown
1935 N Logan St, Denver, CO 80203","1935 N Logan St, Denver, CO 80203",No Price,No Bed Info,No Phone
"The Prime at Arlington Courthouse
1415 N Taft St, Arlington, VA 22201","1415 N Taft St, Arlington, VA 22201",No Price,No Bed Info,No Phone
"1800 Oak
1800 N Oak St, Arlington, VA 22209","1800 N Oak St, Arlington, VA 22209",No Price,No Bed Info,No Phone
"Skyhouse Denver
1776 Broadway St, Denver, CO 80202","1776 Broadway St, Denver, CO 80202",No Price,No Bed Info,No Phone
"Rianna
810 12th Ave, Seattle, WA 98122","810 12th Ave, Seattle, WA 98122",No Price,No Bed Info,No Phone
"Gaithersburg Station
370 E Diamond Ave, Gaithersburg, MD 20877","370 E Diamond Ave, Gaithersburg, MD 20877",No Price,No Bed Info,No Phone
"Mara Pacific Beach
4275 Mission Bay Dr, San Diego, CA 92109","4275 Mission Bay Dr, San Diego, CA 92109",No Price,No Bed Info,No Phone
"55 West Fifth
55 W 5th Ave, San Mateo, CA 94402","55 W 5th Ave, San Mateo, CA 94402",No Price,No Bed Info,No Phone
"The Alton
2501 Alton Pkwy, Irvine, CA 92606","2501 Alton Pkwy, Irvine, CA 92606",No Price,No Bed Info,No Phone
"One Henry Adams
1 Henry Adams St, San Francisco, CA 94103","1 Henry Adams St, San Francisco, CA 94103",No Price,No Bed Info,No Phone
"1401 Joyce on Pentagon Row
1401 S Joyce St, Arlington, VA 22202","1401 S Joyce St, Arlington, VA 22202",No Price,No Bed Info,No Phone
"Kelvin Court
2552 Kelvin Ave, Irvine, CA 92614","2552 Kelvin Ave, Irvine, CA 92614",No Price,No Bed Info,No Phone
"Olivian at the Realm
3964 Highway 121, Lewisville, TX 75056","3964 Highway 121, Lewisville, TX 75056",No Price,No Bed Info,No Phone
"Alcyone
301 Minor Ave N, Seattle, WA 98109","301 Minor Ave N, Seattle, WA 98109",No Price,No Bed Info,No Phone
"1500 Mass
1500 Massachusetts Ave NW, Washington, DC 20005","1500 Massachusetts Ave NW, Washington, DC 20005",No Price,No Bed Info,No Phone
"Lofts 590
590 S 15th St, Arlington, VA 22202","590 S 15th St, Arlington, VA 22202",No Price,No Bed Info,No Phone
"Heritage Ridge
16619 Larch Way, Lynnwood, WA 98037","16619 Larch Way, Lynnwood, WA 98037",No Price,No Bed Info,No Phone
"Heritage at Stone Ridge
2 Littles Brook Ct, Burlington, MA 01803","2 Littles Brook Ct, Burlington, MA 01803",No Price,No Bed Info,No Phone
"100K
100 K St NE, Washington, DC 20002","100 K St NE, Washington, DC 20002",No Price,No Bed Info,No Phone
"Del Mar Ridge
12629 El Camino Real, San Diego, CA 92130","12629 El Camino Real, San Diego, CA 92130",No Price,No Bed Info,No Phone
"Parc on Powell
1333 Powell St, Emeryville, CA 94608","1333 Powell St, Emeryville, CA 94608",No Price,No Bed Info,No Phone
"2201 Wilson
2201 Wilson Blvd, Arlington, VA 22201","2201 Wilson Blvd, Arlington, VA 22201",No Price,No Bed Info,No Phone
"Notch
13800 Newcastle Golf Club Rd, Newcastle, WA 98059","13800 Newcastle Golf Club Rd, Newcastle, WA 98059",No Price,No Bed Info,No Phone
"Veloce
8102 161st Ave NE, Redmond, WA 98052","8102 161st Ave NE, Redmond, WA 98052",No Price,No Bed Info,No Phone
"Venn at Main
10333 NE 1st St, Bellevue, WA 98004","10333 NE 1st St, Bellevue, WA 98004",No Price,No Bed Info,No Phone
"Watertown Square
20 Watertown St, Watertown, MA 02472","20 Watertown St, Watertown, MA 02472",No Price,No Bed Info,No Phone
"City Square Bellevue
938 110th Ave NE, Bellevue, WA 98004","938 110th Ave NE, Bellevue, WA 98004",No Price,No Bed Info,No Phone
"The Oaks
27105 Silver Oak Ln, Santa Clarita, CA 91387","27105 Silver Oak Ln, Santa Clarita, CA 91387",No Price,No Bed Info,No Phone
"Ivorywood
8700 NE Bothell Way, Bothell, WA 98011","8700 NE Bothell Way, Bothell, WA 98011",No Price,No Bed Info,No Phone
"Lindley
5536 Lindley Ave, Encino, CA 91316","5536 Lindley Ave, Encino, CA 91316",No Price,No Bed Info,No Phone
"Cronin's Landing
237 Moody St, Waltham, MA 02453","237 Moody St, Waltham, MA 02453",No Price,No Bed Info,No Phone
"77 Bluxome
77 Bluxome St, San Francisco, CA 94107","77 Bluxome St, San Francisco, CA 94107",No Price,No Bed Info,No Phone
"The Penman
680 Hamilton Ave SE, Atlanta, GA 30312","680 Hamilton Ave SE, Atlanta, GA 30312",No Price,No Bed Info,No Phone
"Glo
1050 Wilshire Blvd, Los Angeles, CA 90017","1050 Wilshire Blvd, Los Angeles, CA 90017",No Price,No Bed Info,No Phone
"Eagle Canyon
13316 Woodsorrel Rd, Chino Hills, CA 91709","13316 Woodsorrel Rd, Chino Hills, CA 91709",No Price,No Bed Info,No Phone
"The Clarendon
1200 N Herndon St, Arlington, VA 22201","1200 N Herndon St, Arlington, VA 22201",No Price,No Bed Info,No Phone
"The Weaver
1401 Art Dilly Dr, Austin, TX 78702","1401 Art Dilly Dr, Austin, TX 78702",No Price,No Bed Info,No Phone
"Hathaway
3500 Hathaway Ave, Long Beach, CA 90815","3500 Hathaway Ave, Long Beach, CA 90815",No Price,No Bed Info,No Phone
"Azure
690 Long Bridge St, San Francisco, CA 94158","690 Long Bridge St, San Francisco, CA 94158",No Price,No Bed Info,No Phone
"Avenir
101-119 Canal St, Boston, MA 02114","101-119 Canal St, Boston, MA 02114",No Price,No Bed Info,No Phone
"The Brooklyner
111 Lawrence St, Brooklyn, NY 11201","111 Lawrence St, Brooklyn, NY 11201",No Price,No Bed Info,No Phone
"Urbana
1501 NW 56th St, Seattle, WA 98107","1501 NW 56th St, Seattle, WA 98107",No Price,No Bed Info,No Phone
"Skylark
34655 Skylark Dr, Union City, CA 94587","34655 Skylark Dr, Union City, CA 94587",No Price,No Bed Info,No Phone
"Redmond Court
14629 NE 37th Pl, Bellevue, WA 98007","14629 NE 37th Pl, Bellevue, WA 98007",No Price,No Bed Info,No Phone
"Ocean Crest
873-877 Stevens Ave, Solana Beach, CA 92075","873-877 Stevens Ave, Solana Beach, CA 92075",No Price,No Bed Info,No Phone
"Eleve Lofts and Skydeck
200 E Broadway, Glendale, CA 91205","200 E Broadway, Glendale, CA 91205",No Price,No Bed Info,No Phone
"3003 Van Ness
3003 Van Ness St NW, Washington, DC 20008","3003 Van Ness St NW, Washington, DC 20008",No Price,No Bed Info,No Phone
"Villa Solana
26033 Moulton Pky, Laguna Hills, CA 92653","26033 Moulton Pky, Laguna Hills, CA 92653",No Price,No Bed Info,No Phone
"Connecticut Heights
4850 Connecticut Ave NW, Washington, DC 20008","4850 Connecticut Ave NW, Washington, DC 20008",No Price,No Bed Info,No Phone
"Versailles
23100 Avenue San Luis Ave, Woodland Hills, CA 91364","23100 Avenue San Luis Ave, Woodland Hills, CA 91364",No Price,No Bed Info,No Phone
"Siena Terrace
20041 Osterman Rd, Lake Forest, CA 92630","20041 Osterman Rd, Lake Forest, CA 92630",No Price,No Bed Info,No Phone
"Radius Koreatown
680 S Berendo St, Los Angeles, CA 90005","680 S Berendo St, Los Angeles, CA 90005",No Price,No Bed Info,No Phone
"Westside
3165 Sawtelle Blvd, Los Angeles, CA 90066","3165 Sawtelle Blvd, Los Angeles, CA 90066",No Price,No Bed Info,No Phone
"Potrero 1010
1010 16th St, San Francisco, CA 94107","1010 16th St, San Francisco, CA 94107",No Price,No Bed Info,No Phone
"Vantage Hollywood
1710 N Fuller Ave, Los Angeles, CA 90046","1710 N Fuller Ave, Los Angeles, CA 90046",No Price,No Bed Info,No Phone
"Venue at the Promenade
6200 Castlegate Dr W, Castle Rock, CO 80108","6200 Castlegate Dr W, Castle Rock, CO 80108",No Price,No Bed Info,No Phone
"Moda
2312 3rd Ave, Seattle, WA 98121","2312 3rd Ave, Seattle, WA 98121",No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
