Title,Address,Price,Beds,Phone
"Legacy Senior Housing
3225 Lake Arthur Dr, Port Arthur, TX 77642","3225 Lake Arthur Dr, Port Arthur, TX 77642",No Price,No Bed Info,No Phone
"Ridgewood West
2830 Lake Rd, Huntsville, TX 77340","2830 Lake Rd, Huntsville, TX 77340",No Price,No Bed Info,No Phone
"Bellfort Pines Apartments
8300 Canyon St, Houston, TX 77051","8300 Canyon St, Houston, TX 77051",No Price,No Bed Info,No Phone
"Heritage Pointe
1950 Webberville Rd, Austin, TX 78721","1950 Webberville Rd, Austin, TX 78721",No Price,No Bed Info,No Phone
"Village at Collinwood
1001 Collinwood West Dr, Austin, TX 78753","1001 Collinwood West Dr, Austin, TX 78753",No Price,No Bed Info,No Phone
"West Virginia
8004 W Virginia Dr, Dallas, TX 75237","8004 W Virginia Dr, Dallas, TX 75237",No Price,No Bed Info,No Phone
"Village at Fox Creek
2900 Illinois Ave, Killeen, TX 76543","2900 Illinois Ave, Killeen, TX 76543",No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
,No Address,No Price,No Bed Info,No Phone
